dataset,confounder,arm,item,eta2_null
depmap,OncotreeLineage,expression,ITFG1,0.02195623034807134
depmap,OncotreeLineage,expression,ITGAE,0.021332239557471138
depmap,OncotreeLineage,expression,ITGAV,0.01874862377108909
depmap,OncotreeLineage,expression,ITGB1BP1,0.019967049560218227
depmap,OncotreeLineage,expression,ITGB5,0.02245332997875026
depmap,OncotreeLineage,expression,JMJD6,0.021818131955176262
depmap,OncotreeLineage,expression,JUN,0.02231089585600356
depmap,OncotreeLineage,expression,KAT6A,0.022880975085477755
depmap,OncotreeLineage,expression,KAT6B,0.022667844254935298
depmap,OncotreeLineage,expression,KCNK1,0.01985324157601697
depmap,OncotreeLineage,expression,KCTD5,0.020685238547776093
depmap,OncotreeLineage,expression,KDM3A,0.023943563518722257
depmap,OncotreeLineage,expression,KDM5A,0.02243005347340863
depmap,OncotreeLineage,expression,KDM5B,0.020041596812170194
depmap,OncotreeLineage,expression,KEAP1,0.023540522190558202
depmap,OncotreeLineage,expression,KIAA0753,0.0194265419705585
depmap,OncotreeLineage,expression,KIF11,0.02189641084930905
depmap,OncotreeLineage,expression,KIF14,0.022626670685156787
depmap,OncotreeLineage,expression,KIF18A,0.020546723747934228
depmap,OncotreeLineage,expression,KIF20A,0.021186383406335448
depmap,OncotreeLineage,expression,KIF2C,0.02111497470757147
depmap,OncotreeLineage,expression,KIF5C,0.0210250545341869
depmap,OncotreeLineage,expression,KIT,0.022617604876278667
depmap,OncotreeLineage,expression,KLF5,0.02051364013076238
depmap,OncotreeLineage,expression,KLHDC2,0.022579920711875465
depmap,OncotreeLineage,expression,KLHL21,0.022335847801375153
depmap,OncotreeLineage,expression,KLHL9,0.020570644188083
depmap,OncotreeLineage,expression,KRAS,0.019663162176780873
depmap,OncotreeLineage,expression,KRT14,0.021127612154344163
depmap,OncotreeLineage,expression,KRT17,0.022730326558953653
depmap,OncotreeLineage,expression,KRT5,0.02093384085211121
depmap,OncotreeLineage,expression,KTN1,0.02193265085334834
depmap,OncotreeLineage,expression,LAMA3,0.021605620161844353
depmap,OncotreeLineage,expression,LAP3,0.020226716180226416
depmap,OncotreeLineage,expression,LBR,0.02513393158897545
depmap,OncotreeLineage,expression,LGALS8,0.021151984158869302
depmap,OncotreeLineage,expression,LGMN,0.01867966664700224
depmap,OncotreeLineage,expression,LIG1,0.021153489563002552
depmap,OncotreeLineage,expression,LIPA,0.023202991531212625
depmap,OncotreeLineage,expression,LONP1,0.0215777353465538
depmap,OncotreeLineage,expression,LOXL1,0.021682887359461327
depmap,OncotreeLineage,expression,LPAR2,0.021470151590984712
depmap,OncotreeLineage,expression,LPGAT1,0.023088021920677774
depmap,OncotreeLineage,expression,LRP10,0.020693710146646158
depmap,OncotreeLineage,expression,LRPAP1,0.020116208876193722
depmap,OncotreeLineage,expression,LRRC41,0.02364966994930082
depmap,OncotreeLineage,expression,LSM6,0.02171505797671999
depmap,OncotreeLineage,expression,LSM8,0.021431936902832068
depmap,OncotreeLineage,expression,LSR,0.02122552747547025
depmap,OncotreeLineage,expression,LYN,0.021374906610475895
depmap,OncotreeLineage,expression,LYRM1,0.02127309098166983
depmap,OncotreeLineage,expression,MACF1,0.019741240992281642
depmap,OncotreeLineage,expression,MAD2L2,0.021915063506545977
depmap,OncotreeLineage,expression,MAGOH,0.021351846287626527
depmap,OncotreeLineage,expression,MALT1,0.019400449619124505
depmap,OncotreeLineage,expression,MAN2B1,0.020640022637185076
depmap,OncotreeLineage,expression,MAP2K5,0.023814368833139376
depmap,OncotreeLineage,expression,MAP3K4,0.021480768275012482
depmap,OncotreeLineage,expression,MAP4K4,0.021570712404594402
depmap,OncotreeLineage,expression,MAP7,0.02010277491351814
depmap,OncotreeLineage,expression,MAPK13,0.022209588915105754
depmap,OncotreeLineage,expression,MAPK1IP1L,0.021644197707058412
depmap,OncotreeLineage,expression,MAPK9,0.01996981239494238
depmap,OncotreeLineage,expression,MAPKAPK2,0.02243156261694173
depmap,OncotreeLineage,expression,MAPKAPK3,0.020952945402214453
depmap,OncotreeLineage,expression,MAPKAPK5,0.024898176688297267
depmap,OncotreeLineage,expression,MAPT,0.0240754293992836
depmap,OncotreeLineage,expression,MARS2,0.022215496435499367
depmap,OncotreeLineage,expression,MAST2,0.02023824619574334
depmap,OncotreeLineage,expression,MAT2A,0.020424215810770037
depmap,OncotreeLineage,expression,MBNL1,0.021524638763609612
depmap,OncotreeLineage,expression,MBNL2,0.02230256050008509
depmap,OncotreeLineage,expression,MBOAT7,0.018277103219515957
depmap,OncotreeLineage,expression,MBTPS1,0.02068182926884258
depmap,OncotreeLineage,expression,MCL1,0.019853276192701115
depmap,OncotreeLineage,expression,MCM3,0.024155307695847863
depmap,OncotreeLineage,expression,MCOLN1,0.02169788434768399
depmap,OncotreeLineage,expression,MDM2,0.020033133887931882
depmap,OncotreeLineage,expression,ME2,0.021471727382311775
depmap,OncotreeLineage,expression,MED1,0.022065732254047288
depmap,OncotreeLineage,expression,MED12,0.023425555454216134
depmap,OncotreeLineage,expression,MEF2C,0.020570049867952987
depmap,OncotreeLineage,expression,MELK,0.020379331624080864
depmap,OncotreeLineage,expression,MEST,0.02054156674357836
depmap,OncotreeLineage,expression,MFSD10,0.019756503192796152
depmap,OncotreeLineage,expression,MIA,0.022706268535343733
depmap,OncotreeLineage,expression,MICALL1,0.02130074475517322
depmap,OncotreeLineage,expression,MKI67,0.021673512422174537
depmap,OncotreeLineage,expression,MKNK1,0.023199299755467945
depmap,OncotreeLineage,expression,MLEC,0.023397849917748924
depmap,OncotreeLineage,expression,MLLT11,0.020754907067383012
depmap,OncotreeLineage,expression,MLPH,0.022378094024467086
depmap,OncotreeLineage,expression,MMP1,0.021673682350429373
depmap,OncotreeLineage,expression,MMP11,0.018832506707913456
depmap,OncotreeLineage,expression,MMP2,0.02155200994727669
depmap,OncotreeLineage,expression,MMS22L,0.022270819652006873
depmap,OncotreeLineage,expression,MOK,0.0216628249703954
depmap,OncotreeLineage,expression,MPC2,0.021220231448047994
depmap,OncotreeLineage,expression,MPZL1,0.020852176923051618
depmap,OncotreeLineage,expression,MRPL19,0.020762143553400274
depmap,OncotreeLineage,expression,MRPL33,0.019841474085702356
depmap,OncotreeLineage,expression,MRPL57,0.020739304855054798
depmap,OncotreeLineage,expression,MRPS16,0.022497932663182195
depmap,OncotreeLineage,expression,MRPS2,0.02275111095877487
depmap,OncotreeLineage,expression,MSH6,0.020662112101441716
depmap,OncotreeLineage,expression,MSRA,0.02086589032667054
depmap,OncotreeLineage,expression,MSTO1,0.02257632104500095
depmap,OncotreeLineage,expression,MTA1,0.023145056275837163
depmap,OncotreeLineage,expression,MTF2,0.022609574997552114
depmap,OncotreeLineage,expression,MTFR1,0.021783557961408934
depmap,OncotreeLineage,expression,MTHFD2,0.02400275066492403
depmap,OncotreeLineage,expression,MUC1,0.019656722160930305
depmap,OncotreeLineage,expression,MVP,0.02300174318532596
depmap,OncotreeLineage,expression,MYBL2,0.02390275905317579
depmap,OncotreeLineage,expression,MYC,0.02021171018550384
depmap,OncotreeLineage,expression,MYCBP,0.02400709159579774
depmap,OncotreeLineage,expression,MYCBP2,0.021617771417576936
depmap,OncotreeLineage,expression,MYH9,0.022169978518892148
depmap,OncotreeLineage,expression,MYL9,0.023349400321790652
depmap,OncotreeLineage,expression,MYLK,0.02386540458281295
depmap,OncotreeLineage,expression,MYO10,0.02060929457395947
depmap,OncotreeLineage,expression,NAA10,0.02277179735398846
depmap,OncotreeLineage,expression,NAPG,0.02237500266728254
depmap,OncotreeLineage,expression,NAT1,0.022899085918008856
depmap,OncotreeLineage,expression,NCAPD2,0.02252708157242877
depmap,OncotreeLineage,expression,NCAPD3,0.022229783570135622
depmap,OncotreeLineage,expression,NCK2,0.0202514344312128
depmap,OncotreeLineage,expression,NCOA3,0.02346734548839324
depmap,OncotreeLineage,expression,NDC80,0.022106814662188577
depmap,OncotreeLineage,expression,NELFB,0.02339012142520434
depmap,OncotreeLineage,expression,NENF,0.024212725246817626
depmap,OncotreeLineage,expression,NET1,0.022322447498633533
depmap,OncotreeLineage,expression,NF2,0.02038020643334736
depmap,OncotreeLineage,expression,NFATC3,0.021819081299186322
depmap,OncotreeLineage,expression,NFATC4,0.02197267382553191
depmap,OncotreeLineage,expression,NFE2L2,0.02240684857890559
depmap,OncotreeLineage,expression,NFIL3,0.020261267850827786
depmap,OncotreeLineage,expression,NFKB2,0.019876373954222322
depmap,OncotreeLineage,expression,NFKBIA,0.022041177939344292
depmap,OncotreeLineage,expression,NFKBIB,0.0208038785828143
depmap,OncotreeLineage,expression,NFKBIE,0.018839883720729797
depmap,OncotreeLineage,expression,NHLRC2,0.02240584517943793
depmap,OncotreeLineage,expression,NIPSNAP1,0.02258145418794182
depmap,OncotreeLineage,expression,NISCH,0.02144458553405875
depmap,OncotreeLineage,expression,NIT1,0.022651879639953236
depmap,OncotreeLineage,expression,NMNAT1,0.019977187463083794
depmap,OncotreeLineage,expression,NMT1,0.02040740450798556
depmap,OncotreeLineage,expression,NNT,0.022392040042044165
depmap,OncotreeLineage,expression,NOL3,0.020898101939036615
depmap,OncotreeLineage,expression,NOLC1,0.022660463670833353
depmap,OncotreeLineage,expression,NOS3,0.02157376923809434
depmap,OncotreeLineage,expression,NOSIP,0.021520866952815236
depmap,OncotreeLineage,expression,NOTCH1,0.019080479719882047
depmap,OncotreeLineage,expression,NPC1,0.02196133157185351
depmap,OncotreeLineage,expression,NPDC1,0.019649939313706868
depmap,OncotreeLineage,expression,NPEPL1,0.021098753028676327
depmap,OncotreeLineage,expression,NPM1,0.021663096986682902
depmap,OncotreeLineage,expression,NPRL2,0.02218663440898861
depmap,OncotreeLineage,expression,NR1H2,0.019767013882624297
depmap,OncotreeLineage,expression,NR2F6,0.021285803910324697
depmap,OncotreeLineage,expression,NR3C1,0.02160539265588967
depmap,OncotreeLineage,expression,NRAS,0.020860279700139962
depmap,OncotreeLineage,expression,NRIP1,0.019529675825315385
depmap,OncotreeLineage,expression,NSF,0.02172687099679104
depmap,OncotreeLineage,expression,NT5DC2,0.022472821696531264
depmap,OncotreeLineage,expression,NUCB2,0.021430016048640498
depmap,OncotreeLineage,expression,NUDCD3,0.020423980986485655
depmap,OncotreeLineage,expression,NUDT9,0.02171218647787236
depmap,OncotreeLineage,expression,NUF2,0.023966017762165205
depmap,OncotreeLineage,expression,NUP133,0.02369528402272316
depmap,OncotreeLineage,expression,NUP43,0.022998272741100792
depmap,OncotreeLineage,expression,NUP85,0.022545919382471767
depmap,OncotreeLineage,expression,NUP88,0.022025896292555462
depmap,OncotreeLineage,expression,NUP93,0.02164443611658549
depmap,OncotreeLineage,expression,NUSAP1,0.023086788143983603
depmap,OncotreeLineage,expression,NVL,0.02265493282835796
depmap,OncotreeLineage,expression,NXT1,0.022417376178597678
depmap,OncotreeLineage,expression,ORC1,0.023261625921944605
depmap,OncotreeLineage,expression,ORC6,0.020853051071058115
depmap,OncotreeLineage,expression,OXA1L,0.019897546852720303
depmap,OncotreeLineage,expression,OXCT1,0.022242981496448676
depmap,OncotreeLineage,expression,OXSR1,0.018451292656882123
depmap,OncotreeLineage,expression,P4HA2,0.021083611609852965
depmap,OncotreeLineage,expression,P4HTM,0.021745259017824755
depmap,OncotreeLineage,expression,PACSIN3,0.021670664483920524
depmap,OncotreeLineage,expression,PAF1,0.02024152872377492
depmap,OncotreeLineage,expression,PAFAH1B1,0.022240859843479895
depmap,OncotreeLineage,expression,PAFAH1B3,0.02339001049351832
depmap,OncotreeLineage,expression,PAICS,0.022706322705329823
depmap,OncotreeLineage,expression,PAK1,0.021863054356513086
depmap,OncotreeLineage,expression,PAK4,0.021411065805378653
depmap,OncotreeLineage,expression,PAK6,0.01958904160515255
depmap,OncotreeLineage,expression,PAN2,0.02312760538465852
depmap,OncotreeLineage,expression,PARP1,0.024435432326106427
depmap,OncotreeLineage,expression,PARP2,0.02153969501400966
depmap,OncotreeLineage,expression,PAX8,0.02278907260344515
depmap,OncotreeLineage,expression,PCBD1,0.022699642877349484
depmap,OncotreeLineage,expression,PCCB,0.023273603842704937
depmap,OncotreeLineage,expression,PCK2,0.023434384795442163
depmap,OncotreeLineage,expression,PCM1,0.020663219149162127
depmap,OncotreeLineage,expression,PCMT1,0.021430410899401297
depmap,OncotreeLineage,expression,PCNA,0.021492476697669412
depmap,OncotreeLineage,expression,PDCD2,0.021173199650828246
depmap,OncotreeLineage,expression,PDGFA,0.02072263144400823
depmap,OncotreeLineage,expression,PDHX,0.022289887423686698
depmap,OncotreeLineage,expression,PDIA5,0.02233627052545261
depmap,OncotreeLineage,expression,PDLIM1,0.020495854443697597
depmap,OncotreeLineage,expression,PDS5A,0.021276344737792174
depmap,OncotreeLineage,expression,PECR,0.022024392244255918
depmap,OncotreeLineage,expression,PELO,0.019770202480688392
depmap,OncotreeLineage,expression,PEX11A,0.02287328572373077
depmap,OncotreeLineage,expression,PFKL,0.022309659372993337
depmap,OncotreeLineage,expression,PFN1,0.019848869503056935
depmap,OncotreeLineage,expression,PGD,0.02223609480384194
depmap,OncotreeLineage,expression,PGK1,0.022647103516637082
depmap,OncotreeLineage,expression,PGM1,0.019626797347933916
depmap,OncotreeLineage,expression,PGR,0.02058390610317156
depmap,OncotreeLineage,expression,PHGDH,0.0199354320769418
depmap,OncotreeLineage,expression,PHKB,0.020546602869183785
depmap,OncotreeLineage,expression,PHKG2,0.023236703354754633
depmap,OncotreeLineage,expression,PIGB,0.022161686254896156
depmap,OncotreeLineage,expression,PIH1D1,0.024497349875476866
depmap,OncotreeLineage,expression,PIK3C2B,0.02348095306724515
depmap,OncotreeLineage,expression,PIK3C3,0.021900519542277615
depmap,OncotreeLineage,expression,PIK3CA,0.021789444261913957
depmap,OncotreeLineage,expression,PIK3R3,0.021998437231412465
depmap,OncotreeLineage,expression,PIK3R4,0.02459723740708076
depmap,OncotreeLineage,expression,PIN1,0.022750955381636764
depmap,OncotreeLineage,expression,PIP4K2B,0.02178868086268244
depmap,OncotreeLineage,expression,PKIG,0.02019142308849975
depmap,OncotreeLineage,expression,PKMYT1,0.022449473874266476
depmap,OncotreeLineage,expression,PLA2G15,0.021245518540111762
depmap,OncotreeLineage,expression,PLA2G4A,0.019828543315076767
depmap,OncotreeLineage,expression,PLCB3,0.017616195257251104
depmap,OncotreeLineage,expression,PLEKHJ1,0.024292323119176132
depmap,OncotreeLineage,expression,PLEKHM1,0.021449720564435528
depmap,OncotreeLineage,expression,PLK1,0.022237391943968156
depmap,OncotreeLineage,expression,PLOD3,0.021505855207563707
depmap,OncotreeLineage,expression,PLS1,0.020662435219996517
depmap,OncotreeLineage,expression,PLSCR1,0.02184731103159175
depmap,OncotreeLineage,expression,PMAIP1,0.02265653213994286
depmap,OncotreeLineage,expression,PMM2,0.024017098231366097
depmap,OncotreeLineage,expression,PNKP,0.019629729673610218
depmap,OncotreeLineage,expression,PNP,0.022568623289435482
depmap,OncotreeLineage,expression,POLB,0.02073399515965848
depmap,OncotreeLineage,expression,POLE2,0.023095479861691824
depmap,OncotreeLineage,expression,POLG2,0.02485604045744235
depmap,OncotreeLineage,expression,POLR1C,0.020635395209749094
depmap,OncotreeLineage,expression,POLR2I,0.024305802424739575
depmap,OncotreeLineage,expression,POLR2K,0.020356170048751957
depmap,OncotreeLineage,expression,POLR2L,0.021600138844769325
depmap,OncotreeLineage,expression,POP4,0.023488185948109384
depmap,OncotreeLineage,expression,POP5,0.023078494670227066
depmap,OncotreeLineage,expression,PPARD,0.022067550791409526
depmap,OncotreeLineage,expression,PPARG,0.024748785236888015
depmap,OncotreeLineage,expression,PPIC,0.01872613184250569
depmap,OncotreeLineage,expression,PPIE,0.02213408209601157
depmap,OncotreeLineage,expression,PPOX,0.022010219926836883
depmap,OncotreeLineage,expression,PPP1R12A,0.020979955574232437
depmap,OncotreeLineage,expression,PPP1R13B,0.0195224896224395
depmap,OncotreeLineage,expression,PPP1R15B,0.022666518915408683
depmap,OncotreeLineage,expression,PPP2CA,0.01976904973214214
depmap,OncotreeLineage,expression,PPP2R1A,0.022520832745245793
depmap,OncotreeLineage,expression,PPP2R3C,0.018867266347588913
depmap,OncotreeLineage,expression,PPP2R5A,0.020766712720942906
depmap,OncotreeLineage,expression,PPP2R5E,0.022393108200226212
depmap,OncotreeLineage,expression,PPWD1,0.02038229213307304
depmap,OncotreeLineage,expression,PRCP,0.021600486060326128
depmap,OncotreeLineage,expression,PRKACA,0.02256308826046318
depmap,OncotreeLineage,expression,PRKAG2,0.019872802941297694
depmap,OncotreeLineage,expression,PRKCD,0.01910621472506944
depmap,OncotreeLineage,expression,PRKCQ,0.023056935432434967
depmap,OncotreeLineage,expression,PRKRA,0.021986669254163062
depmap,OncotreeLineage,expression,PROS1,0.022371439351515157
depmap,OncotreeLineage,expression,PRPF4,0.021703375898307207
depmap,OncotreeLineage,expression,PRR15L,0.020458263328624098
depmap,OncotreeLineage,expression,PRSS23,0.020939368244099237
depmap,OncotreeLineage,expression,PSIP1,0.022092645216186254
depmap,OncotreeLineage,expression,PSMA3,0.022007502399907706
depmap,OncotreeLineage,expression,PSMB5,0.020669370021901487
depmap,OncotreeLineage,expression,PSMB6,0.020382612885271004
depmap,OncotreeLineage,expression,PSMB8,0.02196767394353251
depmap,OncotreeLineage,expression,PSMD14,0.019034724306854427
depmap,OncotreeLineage,expression,PSMD4,0.023786407900379537
depmap,OncotreeLineage,expression,PSMD7,0.022142180851432967
depmap,OncotreeLineage,expression,PSME1,0.020992815344538167
depmap,OncotreeLineage,expression,PSMF1,0.019933712410106837
