dataset,perm,gene,eta2_X
depmap,0,PIGB,0.024674927119648152
depmap,0,PIH1D1,0.024141353254793455
depmap,0,PIK3C2B,0.02380469183436748
depmap,0,PIK3C3,0.023782191872510718
depmap,0,PIK3CA,0.022543640384420607
depmap,0,PIK3R3,0.03722451468999157
depmap,0,PIK3R4,0.03271433276011417
depmap,0,PIN1,0.021652404637621397
depmap,0,PIP4K2B,0.01953172070778705
depmap,0,PKIG,0.015100170993813404
depmap,0,PKMYT1,0.030072131779548483
depmap,0,PLA2G15,0.03205055372771955
depmap,0,PLA2G4A,0.036594249764803945
depmap,0,PLCB3,0.026338622613470867
depmap,0,PLEKHJ1,0.01779401979566467
depmap,0,PLEKHM1,0.030663154489929362
depmap,0,PLK1,0.03354263670907196
depmap,0,PLOD3,0.035639284211473866
depmap,0,PLS1,0.028458853543816394
depmap,0,PLSCR1,0.03869803115259993
depmap,0,PMAIP1,0.02206981166468894
depmap,0,PMM2,0.021606047445395574
depmap,0,PNKP,0.02312540527578898
depmap,0,PNP,0.026162583191026465
depmap,0,POLB,0.0155861305583851
depmap,0,POLE2,0.023645015828370145
depmap,0,POLG2,0.037655476348821874
depmap,0,POLR1C,0.02909779608158178
depmap,0,POLR2I,0.0322477624325346
depmap,0,POLR2K,0.03978509019406776
depmap,0,POLR2L,0.03222136633503181
depmap,0,POP4,0.0340854193390305
depmap,0,POP5,0.03514408714400606
depmap,0,PPARD,0.03744817147009499
depmap,0,PPARG,0.026595931366150787
depmap,0,PPIC,0.019111320133988616
depmap,0,PPIE,0.030824819874849665
depmap,0,PPOX,0.039672415364851554
depmap,0,PPP1R12A,0.03233161050384773
depmap,0,PPP1R13B,0.02590250995065414
depmap,0,PPP1R15B,0.022647308740175107
depmap,0,PPP2CA,0.03353977728643295
depmap,0,PPP2R1A,0.013371613274140914
depmap,0,PPP2R3C,0.019525939039296156
depmap,0,PPP2R5A,0.03111571577149454
depmap,0,PPP2R5E,0.025864989934052687
depmap,0,PPWD1,0.03453231164987788
depmap,0,PRCP,0.03235699312491975
depmap,0,PRKACA,0.022982990405196954
depmap,0,PRKAG2,0.021182394145693978
depmap,0,PRKCD,0.03270208838022368
depmap,0,PRKCQ,0.03171658554803916
depmap,0,PRKRA,0.02679203008600777
depmap,0,PROS1,0.023933890533671513
depmap,0,PRPF4,0.02674635449285522
depmap,0,PRR15L,0.02015993324883564
depmap,0,PRSS23,0.025218463595338934
depmap,0,PSIP1,0.030143390974150606
depmap,0,PSMA3,0.031832627876559084
depmap,0,PSMB5,0.0370151835113863
depmap,0,PSMB6,0.0330198257931515
depmap,0,PSMB8,0.029967684597750857
depmap,0,PSMD14,0.023615705545263776
depmap,0,PSMD4,0.02692911685735252
depmap,0,PSMD7,0.02920580182736786
depmap,0,PSME1,0.025512483872520312
depmap,0,PSMF1,0.025646701288443548
depmap,0,PSMG1,0.028667604073887097
depmap,0,PSMG4,0.03990039035051575
depmap,0,PSRC1,0.024325489135860644
depmap,0,PTGS2,0.04022515369726376
depmap,0,PTK2,0.025587482459378866
depmap,0,PTK2B,0.028965981957282394
depmap,0,PTPN1,0.055453585634740614
depmap,0,PTPN12,0.0379633236206846
depmap,0,PTPN6,0.023684304354834457
depmap,0,PTPRC,0.02904724380662046
depmap,0,PTPRF,0.02595479214258584
depmap,0,PTPRK,0.031287683323074196
depmap,0,PTTG1,0.03605592745427533
depmap,0,PUF60,0.028246753783713035
depmap,0,PWP1,0.027642722567104924
depmap,0,PXN,0.02954901871455764
depmap,0,PYCR1,0.028120821212399637
depmap,0,PYGL,0.02461398807933088
depmap,0,RAB11FIP2,0.02828247401853607
depmap,0,RAB21,0.04689681610482604
depmap,0,RAB27A,0.03191923001806637
depmap,0,RAB31,0.025276747377749403
depmap,0,RAB4A,0.023947646412188793
depmap,0,RACK1,0.03115634085520575
depmap,0,RAD51C,0.021748778056594757
depmap,0,RAD9A,0.04052731563403999
depmap,0,RAE1,0.04038424382243262
depmap,0,RAI14,0.02504727023204988
depmap,0,RALA,0.048397169822173396
depmap,0,RALB,0.041791182163924856
depmap,0,RALGDS,0.01131734659807469
depmap,0,RAN,0.03431127144237952
depmap,0,RAP1GAP,0.025766983361241377
depmap,0,RASA1,0.045378802730290775
depmap,0,RB1,0.020351463431104014
depmap,0,RBKS,0.0309359180641158
depmap,0,RBM15B,0.01677290452165649
depmap,0,RBM6,0.02724705085488984
depmap,0,REEP5,0.0221933056594025
depmap,0,RELB,0.0321160411914919
depmap,0,RFC2,0.028521215593597216
depmap,0,RFC5,0.031047162238806575
depmap,0,RFNG,0.025050130109363796
depmap,0,RFX5,0.023562807905990947
depmap,0,RGS2,0.02130526435855167
depmap,0,RHEB,0.0312993666962754
depmap,0,RHOA,0.032300426200538274
depmap,0,RIC1,0.027720992104559153
depmap,0,RNF167,0.032325572317387294
depmap,0,RNH1,0.023565500067617613
depmap,0,RNMT,0.018209186630880437
depmap,0,RNPS1,0.025232955100770085
depmap,0,RPA1,0.029192027760887248
depmap,0,RPA2,0.03235197155204836
depmap,0,RPA3,0.04379648831173381
depmap,0,RPIA,0.03315602084230436
depmap,0,RPL12,0.034800086173408545
depmap,0,RPL13A,0.03288781968008815
depmap,0,RPL21,0.03267990091156357
depmap,0,RPL23A,0.021859195003353087
depmap,0,RPL36A,0.03630476018281428
depmap,0,RPL39L,0.031193080405183853
depmap,0,RPL4,0.035360130927212644
depmap,0,RPL6,0.044696719383597185
depmap,0,RPL7A,0.02774919568408361
depmap,0,RPL9,0.034434525293135974
depmap,0,RPN1,0.037224491085732996
depmap,0,RPP21,0.035775040009526436
depmap,0,RPP25L,0.013249599808929596
depmap,0,RPS15A,0.02698365303927859
depmap,0,RPS2,0.03845940529749889
depmap,0,RPS4X,0.025873971712235044
depmap,0,RPS5,0.031241971486901908
depmap,0,RPS6,0.019361856631684403
depmap,0,RPS6KA1,0.02623518393748722
depmap,0,RRAGA,0.035175070223545844
depmap,0,RRM1,0.024266376320412987
depmap,0,RRM2,0.024999450932398963
depmap,0,RRN3,0.02552893443250793
depmap,0,RRP12,0.03377247388565845
depmap,0,RRP1B,0.017200458384978908
depmap,0,RRP8,0.025629519510182372
depmap,0,RRS1,0.027757925950561448
depmap,0,RSU1,0.02257453012484372
depmap,0,RTN2,0.031204953825285216
depmap,0,RUVBL1,0.03317721182495263
depmap,0,S100A13,0.026294854489678526
depmap,0,S100A4,0.037278948937772935
depmap,0,SACM1L,0.01979904225926441
depmap,0,SARS1,0.03527656183161958
depmap,0,SBDS,0.053622324043439244
depmap,0,SCAND1,0.017790097801010943
depmap,0,SCAP,0.028418210233314284
depmap,0,SCARB1,0.020814673709585868
depmap,0,SCCPDH,0.015873091614798315
depmap,0,SCD,0.026778648810566873
depmap,0,SCP2,0.03876424508120001
depmap,0,SCRN1,0.022451512193803883
depmap,0,SCYL3,0.029110479791777298
depmap,0,SDHB,0.030278555902018868
depmap,0,SENP6,0.034716668667833815
depmap,0,SEPHS2,0.025151162828302005
depmap,0,SEPSECS,0.01586773685026851
depmap,0,SERPINE1,0.026287397220421043
depmap,0,SESN1,0.03521936073144257
depmap,0,SFN,0.015071201547065097
depmap,0,SFRP1,0.029368401192784926
depmap,0,SGCB,0.028804701782008797
depmap,0,SH3BP5,0.026962428832553415
depmap,0,SHC1,0.03858073545580128
depmap,0,SIRT3,0.02139296160325255
depmap,0,SKP1,0.06174279602407043
depmap,0,SKP2,0.03193373618989007
depmap,0,SLC11A2,0.026145441223433194
depmap,0,SLC1A4,0.022131354621458606
depmap,0,SLC25A13,0.020333403829293946
depmap,0,SLC25A4,0.01801683469046527
depmap,0,SLC25A46,0.02677974721058816
depmap,0,SLC27A3,0.0253205665678626
depmap,0,SLC2A6,0.021178185819620794
depmap,0,SLC35A1,0.025688352075009566
depmap,0,SLC35A3,0.037929608467910075
depmap,0,SLC35B1,0.029919635496669282
depmap,0,SLC35F2,0.019033802454311407
depmap,0,SLC37A4,0.033911679562400474
depmap,0,SLC39A6,0.03180244254846419
depmap,0,SLC5A6,0.022810166459351005
depmap,0,SMAD3,0.03476398396935573
depmap,0,SMARCA4,0.020994032100623252
depmap,0,SMARCC1,0.033963319321493074
depmap,0,SMARCD2,0.02202645544440966
depmap,0,SMC3,0.024948392662644193
depmap,0,SMC4,0.03055588501121999
depmap,0,SMG1,0.030923366082684256
depmap,0,SMNDC1,0.033064400679542805
depmap,0,SNAP23,0.03342170013805575
depmap,0,SNAP25,0.03067861200313643
depmap,0,SNCA,0.031577967867246225
depmap,0,SNRPA1,0.028274257170717455
depmap,0,SNRPB2,0.029136791485030067
depmap,0,SNRPD1,0.023078303292917116
depmap,0,SNRPD3,0.021699748197375437
depmap,0,SNRPF,0.034930531502354374
depmap,0,SNX11,0.020762215859409027
depmap,0,SNX13,0.04706512291668444
depmap,0,SNX6,0.040487489215363444
depmap,0,SNX7,0.029606189803211988
depmap,0,SOCS2,0.02387666404601914
depmap,0,SOD1,0.026575492706584332
depmap,0,SOD2,0.022731090308801476
depmap,0,SORBS3,0.016725352489307985
depmap,0,SOX4,0.029451070063321847
depmap,0,SPAG4,0.01889753071950856
depmap,0,SPAG7,0.02267524373957593
depmap,0,SPC24,0.027943650925431794
depmap,0,SPDEF,0.038056743442339294
depmap,0,SPEN,0.02626382683064647
depmap,0,SPP1,0.022566215573908636
depmap,0,SPR,0.020378632772355715
depmap,0,SPRED2,0.0263872821767766
depmap,0,SPTAN1,0.03271902559782624
depmap,0,SPTLC2,0.026165671557018124
depmap,0,SQSTM1,0.030823618678494123
depmap,0,SRC,0.03333435205708413
depmap,0,SRSF3,0.02477093810105057
depmap,0,SS18L2,0.0385574894181613
depmap,0,SSBP2,0.013889429955363
depmap,0,ST3GAL5,0.030976536904515222
depmap,0,ST6GALNAC2,0.02555923846509893
depmap,0,ST7,0.023072959703656793
depmap,0,STAMBP,0.04423459341630562
depmap,0,STAP2,0.0264262674559141
depmap,0,STAT1,0.04745571484804239
depmap,0,STAT3,0.04953558026193327
depmap,0,STAT5B,0.027472704712937085
depmap,0,STK10,0.028022957543646018
depmap,0,STK25,0.021082365789770147
depmap,0,STMN1,0.02328176427190004
depmap,0,STX1A,0.03142412344320146
depmap,0,STX4,0.02365891335047013
depmap,0,STXBP1,0.024082704930456906
depmap,0,STXBP2,0.018982595405766186
depmap,0,SUPV3L1,0.03435080227757589
depmap,0,SUZ12,0.027246952731885685
depmap,0,SYK,0.019870268008262408
depmap,0,SYNE2,0.03448865016717705
depmap,0,SYNGR3,0.01360749657072389
depmap,0,SYPL1,0.04094696918960543
depmap,0,SYS1,0.031042588536887752
depmap,0,TADA1,0.02569988126970528
depmap,0,TAMM41,0.018428654646706417
depmap,0,TARBP1,0.018557262173144577
depmap,0,TATDN2,0.01728865459470684
depmap,0,TBC1D9B,0.025577628010215833
depmap,0,TBP,0.03077531000722579
depmap,0,TBPL1,0.025402078026162355
depmap,0,TBX2,0.022259211716796342
depmap,0,TBXA2R,0.016844692739295362
depmap,0,TCEA2,0.030262160635996013
depmap,0,TCERG1,0.03408992710995991
depmap,0,TCFL5,0.02824141123979941
depmap,0,TCTN1,0.022307060548885493
depmap,0,TENT4A,0.03439684338900438
depmap,0,TERF2IP,0.015111236405642773
depmap,0,TERT,0.014232777366355526
depmap,0,TES,0.026849379050740894
depmap,0,TESK1,0.024675981700786897
depmap,0,TEX10,0.024409131299400477
depmap,0,TFAP2A,0.02945837916045254
depmap,0,TFDP1,0.017674444592492695
depmap,0,TFRC,0.03114263230969272
depmap,0,TGFB3,0.024459276668688235
depmap,0,TGFBR2,0.030295135277109007
depmap,0,THAP1,0.021524522140675236
depmap,0,THAP11,0.02617595434183727
depmap,0,TIAM1,0.032236919108432044
depmap,0,TICAM1,0.026821618220947134
depmap,0,TIMELESS,0.02154857816632106
depmap,0,TIMM10,0.0383500996417827
depmap,0,TIMM22,0.02897587207295919
depmap,0,TIMM9,0.020394301196680835
depmap,0,TIMP2,0.03229172026683044
depmap,0,TINF2,0.029456480119638247
depmap,0,TIPARP,0.03877221673881514
depmap,0,TJP1,0.02638715053226132
depmap,0,TLCD3A,0.03281012584074759
depmap,0,TLE1,0.024586227005195527
depmap,0,TLK2,0.025926433410630296
depmap,0,TLR4,0.022919013485796925
depmap,0,TM9SF2,0.03113091696061163
depmap,0,TM9SF3,0.03839919111492554
depmap,0,TMCO1,0.02826397288989279
depmap,0,TMED10,0.04287516661766859
depmap,0,TMEM109,0.032558376652505966
depmap,0,TMEM45B,0.018746043797783652
depmap,0,TMEM50A,0.052373516189637564
depmap,0,TMEM97,0.02329603144356303
depmap,0,TNFRSF21,0.01859345693116249
depmap,0,TNIP1,0.031972768158757145
depmap,0,TOMM34,0.030334407412555244
depmap,0,TOP2A,0.027161493495961638
depmap,0,TOPBP1,0.020719767252795302
depmap,0,TOR1A,0.025334410494444116
depmap,0,TP53,0.024231333459480198
depmap,0,TP53BP1,0.023584991470671498
depmap,0,TP53BP2,0.013672980935032346
depmap,0,TPD52L2,0.024952799336207525
depmap,0,TPM1,0.023177671114909766
depmap,0,TRAK2,0.027341141573242387
depmap,0,TRAM2,0.03776477670637161
depmap,0,TRAP1,0.030590628144345686
depmap,0,TRAPPC3,0.02662020760825614
depmap,0,TRAPPC6A,0.027020742262503592
depmap,0,TRIB1,0.02218089796623822
depmap,0,TRIB3,0.022845599641971283
depmap,0,TRIM13,0.023138234441723804
depmap,0,TRIM2,0.021816610754214066
depmap,0,TRPM7,0.028039531053691762
depmap,0,TSC2,0.020758471454024402
depmap,0,TSEN2,0.02284792250839772
depmap,0,TSKU,0.029811663578771453
depmap,0,TSPAN3,0.023897935747324055
depmap,0,TSPAN4,0.04860032931544491
depmap,0,TUBB,0.025999768059497046
depmap,0,TUBB6,0.02206662569508023
depmap,0,TXLNA,0.03247055648175167
depmap,0,TXNDC9,0.03296850167920251
depmap,0,TXNL4A,0.022893815911457244
depmap,0,TXNL4B,0.026620632025160997
depmap,0,TXNRD1,0.039664899171688736
depmap,0,TYMS,0.028219652032287268
depmap,0,UBE2C,0.015101706815621178
depmap,0,UBE2D3,0.021425212223801227
depmap,0,UBE2J1,0.026075354740442477
depmap,0,UBE2L6,0.0356673572415145
depmap,0,UBE2M,0.021348076322010082
depmap,0,UBE2N,0.030712558515169644
depmap,0,UBE2T,0.026901168027794055
depmap,0,UBE3B,0.039068931293581
depmap,0,UBE3C,0.03239109757751426
depmap,0,UBR4,0.04129409829145306
depmap,0,UBR7,0.028421733710523662
depmap,0,UFM1,0.03337892772744348
depmap,0,UGDH,0.02133869965769226
depmap,0,UMPS,0.028981933061313005
depmap,0,UROD,0.024457950017550446
depmap,0,USP1,0.024014123081839447
depmap,0,USP14,0.026681762978898897
depmap,0,USP22,0.02055410345693519
depmap,0,USP6NL,0.0410944001316907
depmap,0,USP7,0.023113041149546924
depmap,0,UTP4,0.022975134849777337
depmap,0,VAPB,0.04593124738843126
depmap,0,VAT1,0.02910168056398808
depmap,0,VAV3,0.020526050728640093
depmap,0,VGLL4,0.021548509331838907
depmap,0,VPS25,0.024133146172171938
depmap,0,VPS28,0.026239718751293214
depmap,0,VPS72,0.02988092770807335
depmap,0,WASF3,0.0234964275796749
depmap,0,WDR1,0.030495929855568257
depmap,0,WDR7,0.022353807154583485
depmap,0,WDR73,0.02365622244664334
depmap,0,WDR77,0.021480058792571866
depmap,0,WDR82,0.025626115729903743
depmap,0,WDTC1,0.02810203502655154
depmap,0,WEE1,0.020674333479964252
depmap,0,WFS1,0.034294344439572466
depmap,0,WIPF2,0.027804170822787747
depmap,0,WNK1,0.03399514951207921
depmap,0,XBP1,0.03245691752477101
depmap,0,XPNPEP1,0.02064444651135919
depmap,0,XPO7,0.02771639535838146
depmap,0,YARS2,0.0235835962002488
depmap,0,YKT6,0.040964030309307196
depmap,0,YME1L1,0.04355962099966269
depmap,0,YPEL5,0.03271806129561949
depmap,0,YRDC,0.02636846879516511
depmap,0,YTHDF1,0.04741459947771051
depmap,0,ZDHHC6,0.030388503984368022
depmap,0,ZFP36,0.011373026120683732
depmap,0,ZMIZ1,0.030455508906869967
depmap,0,ZMYM2,0.01928449283012095
depmap,0,ZNF131,0.02139777641503471
depmap,0,ZNF274,0.0307559616461694
depmap,0,ZNF318,0.025487131023978173
depmap,0,ZNF395,0.02581246985604788
depmap,0,ZNF451,0.022376663650070277
depmap,0,ZNF586,0.01821827864281453
depmap,0,ZNF589,0.022014260936221334
depmap,1,AARS1,0.034093927714628186
depmap,1,ABCC5,0.01774800165596299
depmap,1,ABCF1,0.01824650152361461
depmap,1,ABHD4,0.020179741678853773
depmap,1,ABHD6,0.020018003103423936
depmap,1,ABL1,0.021272472945867215
depmap,1,ACAA1,0.020176386049610483
depmap,1,ACAT2,0.031482964828584585
depmap,1,ACBD3,0.014714315264062796
depmap,1,ACD,0.02563115546569746
depmap,1,ACLY,0.02005047722024264
depmap,1,ACO2,0.03009216418349697
depmap,1,ACTB,0.026097371227126003
depmap,1,ACTR1A,0.019229090831391762
depmap,1,ACTR3B,0.034313728210070206
depmap,1,ADAM10,0.01318521778574827
depmap,1,ADAT1,0.013460409933158383
depmap,1,ADH5,0.02726412750654324
depmap,1,ADI1,0.026679460960155797
depmap,1,ADO,0.04347825061103123
depmap,1,ADRB2,0.020629500622935948
depmap,1,ADSL,0.022787801234045137
depmap,1,AGL,0.020377073637043754
depmap,1,AK6,0.029522283378568298
depmap,1,AKAP8,0.02761849921897101
depmap,1,AKAP8L,0.03249407434911004
depmap,1,AKR7A2,0.03733614646975611
depmap,1,AKT1,0.010922458551245792
depmap,1,ALAS1,0.020345677575345295
depmap,1,ALDH7A1,0.02592284702316152
depmap,1,ALDOA,0.01706135987963966
depmap,1,ALG13,0.022349212182085486
depmap,1,AMDHD2,0.018531105665082613
depmap,1,ANKLE2,0.020293097132679176
depmap,1,ANKRD10,0.025063235743915818
depmap,1,ANLN,0.02398131377569392
depmap,1,ANO10,0.017551771368346777
depmap,1,ANXA7,0.026474983137726366
depmap,1,APBB2,0.02607723454051772
depmap,1,APOE,0.018313244087311636
depmap,1,APP,0.02192569876090406
depmap,1,APPBP2,0.026065118553370067
depmap,1,ARFIP2,0.015420285888312573
depmap,1,ARHGAP1,0.02230790093525989
depmap,1,ARHGEF12,0.018601165082014842
depmap,1,ARHGEF2,0.027279290846442077
depmap,1,ARID4B,0.023572895101662526
depmap,1,ARID5B,0.026664618006437695
depmap,1,ARL4C,0.02271378081728384
depmap,1,ARNT2,0.01975376383204563
depmap,1,ARPP19,0.01828707366141453
depmap,1,ASAH1,0.024108757180469145
depmap,1,ASCC3,0.021643965974442188
depmap,1,ATF1,0.023822370357685727
depmap,1,ATF5,0.05131843046091721
depmap,1,ATF6,0.015698580606815987
depmap,1,ATG3,0.02581243223476834
depmap,1,ATMIN,0.03291673043871739
depmap,1,ATP11B,0.02910752594865912
depmap,1,ATP1A1,0.018916628214531633
depmap,1,ATP1B1,0.02230483286158271
depmap,1,ATP2C1,0.017224902988468644
depmap,1,ATP6AP1,0.021494435861135593
depmap,1,ATP6V0B,0.020363288424961476
depmap,1,ATP6V0C,0.02032959234242176
depmap,1,ATP6V1A,0.015605820297838668
depmap,1,ATP6V1B2,0.014823475354674404
depmap,1,ATP6V1D,0.03331456675518549
depmap,1,ATP6V1F,0.024295844693296646
depmap,1,AURKA,0.01473320124372047
depmap,1,AURKB,0.026527764047954983
depmap,1,AXIN1,0.04123719945602997
depmap,1,BACE2,0.034189057873896124
depmap,1,BAD,0.028520573707946927
depmap,1,BAG1,0.02235155980814634
depmap,1,BAG3,0.027000499288439866
depmap,1,BAMBI,0.021188962233534375
depmap,1,BAX,0.035178943856513746
depmap,1,BCL2,0.032666396248316014
depmap,1,BCL2L1,0.028228614295048266
depmap,1,BCL7B,0.02374699084837297
depmap,1,BDH1,0.025955667335668918
depmap,1,BECN1,0.021149468729170683
depmap,1,BHLHE40,0.01973886643937237
depmap,1,BID,0.015548281406686536
depmap,1,BIRC2,0.01570581743688612
depmap,1,BIRC5,0.020062790246104942
depmap,1,BLCAP,0.02713639851562035
depmap,1,BLMH,0.01727537824410476
depmap,1,BLVRA,0.02457879582185063
depmap,1,BMP4,0.0175846287874112
depmap,1,BNIP3,0.023482960389045626
depmap,1,BNIP3L,0.024198757810522078
depmap,1,BPHL,0.021556625217572623
depmap,1,BRCA1,0.024997387212331787
depmap,1,BUB3,0.023405728624135133
depmap,1,BZW2,0.023914104183103534
depmap,1,C2CD2,0.026564056485778278
depmap,1,C2CD2L,0.03646491961990064
depmap,1,C2CD5,0.030016528534726493
depmap,1,C5,0.020481743690899973
depmap,1,CAB39,0.027260610457968664
depmap,1,CALM3,0.026103062400322456
depmap,1,CALU,0.021038496011852915
depmap,1,CAMSAP2,0.020838140856209292
depmap,1,CANT1,0.025300644941647445
depmap,1,CAPN1,0.03285180211949673
depmap,1,CASC3,0.019634793849432064
depmap,1,CASP10,0.028904592001869116
depmap,1,CASP2,0.022578712634356644
depmap,1,CASP3,0.028385810338044017
depmap,1,CASP7,0.013619705499669088
depmap,1,CAST,0.018176983588427162
depmap,1,CAT,0.025934727554956623
depmap,1,CBFB,0.01679907671883624
depmap,1,CBLB,0.030341618754722487
depmap,1,CBR1,0.023134221721511295
depmap,1,CBR3,0.0326097172383791
depmap,1,CCDC85B,0.03169577220626017
depmap,1,CCDC86,0.022936261288961875
depmap,1,CCDC92,0.020769763667058693
depmap,1,CCL2,0.03393651210262496
depmap,1,CCNA1,0.032281084233131176
depmap,1,CCNA2,0.01941234381312027
depmap,1,CCNB1,0.02293363603178743
depmap,1,CCND1,0.026620745441446613
depmap,1,CCND3,0.01923557540002145
depmap,1,CCNE1,0.04634896786658014
depmap,1,CCNE2,0.03867209127174656
depmap,1,CCNF,0.013882450059861598
depmap,1,CCNH,0.03223850356175952
depmap,1,CCP110,0.038327450762203445
depmap,1,CD320,0.01080752699088475
depmap,1,CD40,0.036612396697735757
depmap,1,CD44,0.02045402487695656
depmap,1,CDAN1,0.02488873717893087
depmap,1,CDC20,0.019019701104639703
depmap,1,CDC25A,0.02419899564955159
depmap,1,CDC25B,0.023677787796500815
depmap,1,CDC42,0.031729385594892356
depmap,1,CDC45,0.026534270471824245
depmap,1,CDC6,0.02341749718760191
depmap,1,CDCA4,0.025079458509030393
depmap,1,CDH3,0.02411282572660781
depmap,1,CDK1,0.03548490024554982
depmap,1,CDK19,0.02866853930184956
depmap,1,CDK2,0.01416375222065005
depmap,1,CDK4,0.020635462686000878
depmap,1,CDK5R1,0.01900253938211312
depmap,1,CDK6,0.008466219811657785
depmap,1,CDK7,0.0288481356807951
depmap,1,CDKN1B,0.019550863182080828
depmap,1,CDKN2A,0.0320856376210203
depmap,1,CEBPD,0.026241881384319477
depmap,1,CEBPZ,0.021941853887093982
depmap,1,CENPE,0.030901785911160905
depmap,1,CENPF,0.024398773736412124
depmap,1,CENPW,0.027821039840880576
depmap,1,CEP55,0.02240977225956017
depmap,1,CEP57,0.03569824919556133
depmap,1,CERK,0.029220263156521584
depmap,1,CETN3,0.023638678652174255
depmap,1,CFL1,0.019120852739845373
depmap,1,CFLAR,0.025253328515199864
depmap,1,CGRRF1,0.026428741105397786
depmap,1,CHAC1,0.02114870824976284
depmap,1,CHAF1B,0.024513142329969657
depmap,1,CHEK1,0.030353153840083736
depmap,1,CHEK2,0.03432916628583212
depmap,1,CHIC2,0.04484533978410459
depmap,1,CHMP4B,0.03147734284065244
depmap,1,CHMP6,0.01658774406698482
depmap,1,CHN1,0.026724082383747978
depmap,1,CIAO3,0.018668153267871423
depmap,1,CIAPIN1,0.020966308364369426
depmap,1,CIRBP,0.02996004773889615
depmap,1,CISD1,0.025188130906251747
depmap,1,CLIC4,0.028297045500987134
depmap,1,CLPX,0.018873302572587975
depmap,1,CLSTN1,0.018217335447883322
depmap,1,CLTB,0.027985599973820028
depmap,1,CLTC,0.01736804857723979
depmap,1,CNDP2,0.021209112823240745
depmap,1,CNOT4,0.01096058730404136
depmap,1,CNPY3,0.02416285929137116
depmap,1,COASY,0.01866479671335761
depmap,1,COG2,0.027947747567214652
depmap,1,COG4,0.02351439923189665
depmap,1,COG7,0.020140339868424336
depmap,1,COL1A1,0.02913283519345794
depmap,1,COL4A1,0.019647222627094098
depmap,1,COPB2,0.02222072942926159
depmap,1,COPG1,0.03029079672960076
depmap,1,COPS7A,0.014377272857552074
