dataset,perm,item,eta2_y
depmap,3,H2BC15,0.01926204517932423
depmap,3,MARS2,0.023561271829712366
depmap,3,RPL13A,0.06493946144037273
depmap,3,DUT,0.0336656383973777
depmap,3,GPX4,0.02291166535221525
depmap,3,HMGCS1,0.04127291690690625
depmap,3,UBE2M,0.022147151441754376
depmap,3,UROD,0.02869711279043327
depmap,3,RAN,0.02145322278359002
depmap,3,RIC1,0.03016853628872192
depmap,3,ACTR1A,0.019608108016765727
depmap,3,SARS1,0.021406496018292965
depmap,3,MCL1,0.022711764724554398
depmap,3,ELL,0.03577411277628532
depmap,3,PSMG4,0.03095197703202505
depmap,3,YPEL5,0.01753576354979664
depmap,3,EIF4A1,0.03786967415223482
depmap,3,RPL12,0.015917699667968438
depmap,3,PLK1,0.03322579944230624
depmap,3,POLR2L,0.05252582753882077
depmap,3,GSPT1,0.03145792983197881
depmap,3,DONSON,0.030793697290159523
depmap,3,ITGAV,0.03837261057218231
depmap,3,TXNL4A,0.028997350492809108
depmap,3,MSTO1,0.029657541085583255
depmap,3,SNRPB2,0.024649993210252585
depmap,3,PCNA,0.014124763547372805
depmap,3,PELO,0.02582691875785541
depmap,3,ESPL1,0.03430329455490049
depmap,3,ACO2,0.023697723916813396
depmap,3,GUK1,0.03129754826641751
depmap,3,RPL23A,0.10465246998127935
depmap,3,DHFR,0.04192837601785232
depmap,3,EP300,0.024948123672017302
depmap,3,CDK1,0.03275456126691063
depmap,3,SRSF3,0.02986965879495747
depmap,3,TIMM10,0.020388076363423935
depmap,3,PGK1,0.037010941932740425
depmap,3,PKMYT1,0.025738488504655484
depmap,3,UBE2N,0.01282196474105067
depmap,3,TSC2,0.03020505737065564
depmap,3,PPP1R15B,0.021619034817712754
depmap,3,KEAP1,0.03008544565637109
depmap,3,CENPW,0.027044244105619713
depmap,3,NAPG,0.027168283636750057
depmap,3,PSMA3,0.028459915843111458
depmap,3,WDR73,0.022549845731897163
depmap,3,RRN3,0.08924403958206807
depmap,3,MRPL57,0.027048734347026128
depmap,3,MMS22L,0.021985659326704855
depmap,3,DBR1,0.021906118000012673
depmap,3,SNRPF,0.028348626574979965
depmap,3,MAGOH,0.024167592054994986
depmap,3,SEPSECS,0.022930582958804083
depmap,3,ANKLE2,0.020029596115776104
depmap,3,GPN2,0.028513161044708923
depmap,3,WEE1,0.03455576754550404
depmap,3,UBE2D3,0.030797675764583154
depmap,3,CBFB,0.03842869960918886
depmap,3,TINF2,0.02164322383920927
depmap,3,TRPM7,0.028517696323464455
depmap,3,MAT2A,0.03854048225673701
depmap,3,TAMM41,0.03461451082056515
depmap,3,DDX3X,0.015943642725661206
depmap,3,NPM1,0.11071279644285677
depmap,3,WNK1,0.02413004069060023
depmap,3,SCD,0.02807747766928217
depmap,3,CDC45,0.040435942838158455
depmap,3,ACTB,0.038205891066677114
depmap,3,USP7,0.020773102896255603
depmap,3,TXNRD1,0.022315327820515908
depmap,3,ORC6,0.028683475376736177
depmap,3,MRPL33,0.02878010758982749
depmap,3,SDHB,0.02220826369557344
depmap,3,POP5,0.03803907635737396
depmap,3,CDC42,0.03140898504198705
depmap,3,GINS2,0.023610613709103324
depmap,3,CTPS1,0.026338720317399082
depmap,3,ATP6AP1,0.03137912840220149
depmap,3,ALDOA,0.034623572815259
depmap,3,SNRPD1,0.025477617584347842
depmap,3,STX4,0.02550282305778837
depmap,3,RPS2,0.06465251101047569
depmap,3,EMC3,0.02370054344839976
depmap,3,MAD2L2,0.02034401334036363
depmap,3,NCAPD3,0.02960902823720588
depmap,3,NSF,0.04387005545520827
depmap,3,CFL1,0.02531730342471396
depmap,3,PPWD1,0.032989947044892616
depmap,3,GGPS1,0.020515774643001174
depmap,3,MED12,0.02121169675748142
depmap,3,NMNAT1,0.03417569305976219
depmap,3,HNF1B,0.014531302501551746
depmap,3,ATP6V1F,0.028752235626693243
depmap,3,GTPBP4,0.01714677913286006
depmap,3,NUP43,0.02204188638045632
depmap,3,PSMD7,0.029246538084350533
depmap,3,RPS15A,0.03553276001521846
depmap,3,RPL7A,0.022439438256278945
depmap,3,ATP6V1A,0.02758604343019573
depmap,3,LSM8,0.03471507410691873
depmap,3,TADA1,0.026940881494068075
depmap,3,FARSB,0.030301366200520662
depmap,3,RACK1,0.015863853222991824
depmap,3,PFN1,0.030825713704596195
depmap,3,CHAF1B,0.026716532744178054
depmap,3,RPL9,0.02534107669933747
depmap,3,MYH9,0.012515315217307636
depmap,3,RPL4,0.0226764750043779
depmap,3,UBR4,0.027388902346096457
depmap,3,SKP2,0.020528024971189954
depmap,3,WDR77,0.02812654951334596
depmap,3,PSMD14,0.028939993662800218
depmap,3,UTP4,0.034515129567223045
depmap,3,RPP25L,0.012790549292496452
depmap,3,SNRPA1,0.022901015771663577
depmap,3,KLF5,0.021599852109616666
depmap,3,ALG13,0.039235769232023814
depmap,3,NF2,0.06139441182739013
depmap,3,NELFB,0.03734314548753685
depmap,3,EFR3A,0.0214296460503483
depmap,3,FAU,0.024607787333190925
depmap,4,YRDC,0.026309432335966186
depmap,4,CCND1,0.02306587738227531
depmap,4,EIF1AX,0.02336124134108669
depmap,4,INTS6,0.025527216815763327
depmap,4,DNAJC9,0.023148092856540205
depmap,4,SCAP,0.018145914205096987
depmap,4,KIF18A,0.023692948350196107
depmap,4,MYC,0.03787316249424335
depmap,4,TYMS,0.022660579997897074
depmap,4,TUBB,0.031338697994397834
depmap,4,SNRPD3,0.06459105261781994
depmap,4,PSMB5,0.01811834231008352
depmap,4,EEF1A1,0.054725118347311856
depmap,4,BCL2L1,0.02589409336390137
depmap,4,GRB2,0.025396687651621144
depmap,4,PSMB6,0.007449401096371272
depmap,4,RPL36A,0.08134610863249317
depmap,4,CHMP4B,0.01894722348773314
depmap,4,KRAS,0.02258706674278904
depmap,4,SNAP23,0.02600251109375168
depmap,4,CRKL,0.02554063384680041
depmap,4,THAP1,0.023377172342804283
depmap,4,SOD2,0.026681174870800583
depmap,4,ADSL,0.027761700421451745
depmap,4,ATP6V1B2,0.018934062959946697
depmap,4,CFLAR,0.011554213481817342
depmap,4,COPG1,0.04866707803731908
depmap,4,DTYMK,0.020630479885583343
depmap,4,SEPHS2,0.03600074279975587
depmap,4,ATP1A1,0.022204745400102845
depmap,4,RPS4X,0.029944690567156505
depmap,4,BUB3,0.043495066061480056
depmap,4,CDAN1,0.022752889205266063
depmap,4,SS18L2,0.02503300648686467
depmap,4,YARS2,0.012655355541182928
depmap,4,SBDS,0.03290540930848529
depmap,4,LONP1,0.018780957681784977
depmap,4,RAD9A,0.021259080926340282
depmap,4,FERMT2,0.030987964304796695
depmap,4,KIF11,0.03668220302094628
depmap,4,ATP6V0C,0.026794192030508566
depmap,4,PDCD2,0.02240879725170522
depmap,4,FAM50A,0.019862741503158515
depmap,4,DYNLRB1,0.01449047861787584
depmap,4,PPP2CA,0.02398587476262951
depmap,4,EEF2,0.029731299252238816
depmap,4,TP53,0.022405845764909976
depmap,4,CDK4,0.03611904222825465
depmap,4,PPP1R12A,0.02374620558467483
depmap,4,TFRC,0.025480112655056855
depmap,4,PRKRA,0.0223821924766123
depmap,4,NAA10,0.019531803968106373
depmap,4,MDM2,0.02403391640051215
depmap,4,WDR1,0.02705431619486193
depmap,4,PGD,0.025296323205018213
depmap,4,DPAGT1,0.015636886274957372
depmap,4,RPP21,0.02293420895250369
depmap,4,WDR82,0.01746234136471573
depmap,4,SYS1,0.013018509514893018
depmap,4,MED1,0.0215288781948594
depmap,4,GMPS,0.02924147900378896
depmap,4,RPL21,0.07803208445415405
depmap,4,NXT1,0.040034990209105094
depmap,4,HNRNPH1,0.01735847982649836
depmap,4,PPP2R1A,0.01835629986499852
depmap,4,DNM2,0.027363648805160942
depmap,4,RRM1,0.02974055313541603
depmap,4,RPL6,0.09495475068513799
depmap,4,SMG1,0.07074509429231822
depmap,4,RRM2,0.028788695768334538
depmap,4,CDK6,0.031046359045212128
depmap,4,VPS25,0.02545584878489704
depmap,4,SPC24,0.032885308435889715
depmap,4,UMPS,0.023565815224275085
depmap,4,TOP2A,0.02185109560179455
depmap,4,NHLRC2,0.030721756709157916
depmap,4,SOD1,0.038182723304471276
depmap,4,AK6,0.02259056025879903
depmap,4,H2BC15,0.01625110173410221
depmap,4,MARS2,0.013672402089318553
depmap,4,RPL13A,0.07092963151530143
depmap,4,DUT,0.03550384037072692
depmap,4,GPX4,0.022722459130872768
depmap,4,HMGCS1,0.027422717218594468
depmap,4,UBE2M,0.0388996061581734
depmap,4,UROD,0.02325460529740313
depmap,4,RAN,0.02099554843970702
depmap,4,RIC1,0.03467063995702432
depmap,4,ACTR1A,0.019577701076292114
depmap,4,SARS1,0.03280444504360361
depmap,4,MCL1,0.013407835096031004
depmap,4,ELL,0.022693286415979837
depmap,4,PSMG4,0.02460093105611991
depmap,4,YPEL5,0.02251793725631721
depmap,4,EIF4A1,0.028580413383098306
depmap,4,RPL12,0.026513501828096676
depmap,4,PLK1,0.020094729023284994
depmap,4,POLR2L,0.02645106637841613
depmap,4,GSPT1,0.030848055972884585
depmap,4,DONSON,0.03342986897391684
depmap,4,ITGAV,0.024527931175529948
depmap,4,TXNL4A,0.026353404739460868
depmap,4,MSTO1,0.017082478431585515
depmap,4,SNRPB2,0.025337101937899734
depmap,4,PCNA,0.03209182115572671
depmap,4,PELO,0.020678308502483755
depmap,4,ESPL1,0.025269564813709677
depmap,4,ACO2,0.016414023844038738
depmap,4,GUK1,0.031023451698645593
depmap,4,RPL23A,0.13216564697953495
depmap,4,DHFR,0.019798169934791367
depmap,4,EP300,0.036416239172479756
depmap,4,CDK1,0.017610280743342355
depmap,4,SRSF3,0.020529778177115845
depmap,4,TIMM10,0.030161070597504617
depmap,4,PGK1,0.03098600949024747
depmap,4,PKMYT1,0.018815043166954124
depmap,4,UBE2N,0.02380873246721488
depmap,4,TSC2,0.030569623521180728
depmap,4,PPP1R15B,0.019986092030896144
depmap,4,KEAP1,0.03931929933775231
depmap,4,CENPW,0.02112285317380476
depmap,4,NAPG,0.01689075728036395
depmap,4,PSMA3,0.030776995844615743
depmap,4,WDR73,0.02660612725484375
depmap,4,RRN3,0.10427199455465207
depmap,4,MRPL57,0.010860874364855591
depmap,4,MMS22L,0.026545989523022943
depmap,4,DBR1,0.022588780206653444
depmap,4,SNRPF,0.02697552382866088
depmap,4,MAGOH,0.015904243049892033
depmap,4,SEPSECS,0.02465649348547321
depmap,4,ANKLE2,0.029391502301628316
depmap,4,GPN2,0.0349786546440841
depmap,4,WEE1,0.012013869825893019
depmap,4,UBE2D3,0.023009608316797686
depmap,4,CBFB,0.024973864284126724
depmap,4,TINF2,0.027348023402026213
depmap,4,TRPM7,0.030037862707215503
depmap,4,MAT2A,0.03451403442133968
depmap,4,TAMM41,0.02767277463062287
depmap,4,DDX3X,0.030601410728408673
depmap,4,NPM1,0.0907054608669614
depmap,4,WNK1,0.024259392377142138
depmap,4,SCD,0.03060458435325113
depmap,4,CDC45,0.031197015290386824
depmap,4,ACTB,0.030815757621031833
depmap,4,USP7,0.028859009846951906
depmap,4,TXNRD1,0.024257435480644098
depmap,4,ORC6,0.022448688728138756
depmap,4,MRPL33,0.011734453985230585
depmap,4,SDHB,0.02450220511747176
depmap,4,POP5,0.02067260044139619
depmap,4,CDC42,0.03072772488207391
depmap,4,GINS2,0.02766126784056696
depmap,4,CTPS1,0.02216157367368501
depmap,4,ATP6AP1,0.02272059963747877
depmap,4,ALDOA,0.024404564332534774
depmap,4,SNRPD1,0.02765268503515365
depmap,4,STX4,0.01937478038054198
depmap,4,RPS2,0.10469856712014931
depmap,4,EMC3,0.02422004896899016
depmap,4,MAD2L2,0.032849670888726944
depmap,4,NCAPD3,0.022538418851018278
depmap,4,NSF,0.033657866385456536
depmap,4,CFL1,0.022278393589199513
depmap,4,PPWD1,0.030308026644005538
depmap,4,GGPS1,0.02999087021251525
depmap,4,MED12,0.020261551616855278
depmap,4,NMNAT1,0.025034794353178246
depmap,4,HNF1B,0.03322166520189956
depmap,4,ATP6V1F,0.016692331569292788
depmap,4,GTPBP4,0.02482629122577183
depmap,4,NUP43,0.030724850253709014
depmap,4,PSMD7,0.023453850878025952
depmap,4,RPS15A,0.01570063565182073
depmap,4,RPL7A,0.03651809345116847
depmap,4,ATP6V1A,0.028903283836091448
depmap,4,LSM8,0.01811439703711121
depmap,4,TADA1,0.042007096675056095
depmap,4,FARSB,0.037101355781003396
depmap,4,RACK1,0.015645064364340325
depmap,4,PFN1,0.02278193539226059
depmap,4,CHAF1B,0.01786143103792634
depmap,4,RPL9,0.02272113965456839
depmap,4,MYH9,0.023297001302416014
depmap,4,RPL4,0.021798403084591605
depmap,4,UBR4,0.03065818973806577
depmap,4,SKP2,0.017014526640093987
depmap,4,WDR77,0.033844490917994026
depmap,4,PSMD14,0.027514296111182973
depmap,4,UTP4,0.03130792287167871
depmap,4,RPP25L,0.04638128570696902
depmap,4,SNRPA1,0.02258341877298791
depmap,4,KLF5,0.021069171622220374
depmap,4,ALG13,0.04246244809675962
depmap,4,NF2,0.043278685695946874
depmap,4,NELFB,0.025132832161530602
depmap,4,EFR3A,0.0168071176743671
depmap,4,FAU,0.025170269010284275
depmap,5,YRDC,0.033085829696983364
depmap,5,CCND1,0.018761460501210244
depmap,5,EIF1AX,0.019899390289751653
depmap,5,INTS6,0.012939256775324056
depmap,5,DNAJC9,0.017202489977327925
depmap,5,SCAP,0.03182181693990133
depmap,5,KIF18A,0.027607798494717107
depmap,5,MYC,0.0214717183127941
depmap,5,TYMS,0.02684573659316925
depmap,5,TUBB,0.021053359774202
depmap,5,SNRPD3,0.10656631095437862
depmap,5,PSMB5,0.02808687597655552
depmap,5,EEF1A1,0.04310975250632089
depmap,5,BCL2L1,0.042293905171927514
depmap,5,GRB2,0.04406473410685063
depmap,5,PSMB6,0.025501132542081712
depmap,5,RPL36A,0.1300674705348167
depmap,5,CHMP4B,0.021560496197459367
depmap,5,KRAS,0.02059517789027349
depmap,5,SNAP23,0.028712017965003476
depmap,5,CRKL,0.036811109978183224
depmap,5,THAP1,0.03043159643238582
depmap,5,SOD2,0.030049571941040947
depmap,5,ADSL,0.030679225288355365
depmap,5,ATP6V1B2,0.026396923334649283
depmap,5,CFLAR,0.02823145597368947
depmap,5,COPG1,0.029523198113253858
depmap,5,DTYMK,0.0293586432385268
depmap,5,SEPHS2,0.02371608994645545
depmap,5,ATP1A1,0.02271864938462784
depmap,5,RPS4X,0.017608873139889906
depmap,5,BUB3,0.03131176138153841
depmap,5,CDAN1,0.016225206951671622
depmap,5,SS18L2,0.034931823195716895
depmap,5,YARS2,0.021857503850584884
depmap,5,SBDS,0.022336207923344065
depmap,5,LONP1,0.02422009946436086
depmap,5,RAD9A,0.02765518391120399
depmap,5,FERMT2,0.020847666267717946
depmap,5,KIF11,0.02194305659177182
depmap,5,ATP6V0C,0.02000672699681672
depmap,5,PDCD2,0.02179942164350679
depmap,5,FAM50A,0.02328129476047263
depmap,5,DYNLRB1,0.024010352711117428
depmap,5,PPP2CA,0.016918448738754276
depmap,5,EEF2,0.023303148524240355
depmap,5,TP53,0.015568341527558389
depmap,5,CDK4,0.03424077777074359
depmap,5,PPP1R12A,0.02369161634757963
depmap,5,TFRC,0.03219739538258845
depmap,5,PRKRA,0.025185058067963482
depmap,5,NAA10,0.022140065883524126
depmap,5,MDM2,0.02727590029743916
depmap,5,WDR1,0.029286736815475112
depmap,5,PGD,0.039814940380419106
depmap,5,DPAGT1,0.026974721609350185
depmap,5,RPP21,0.04237020141219141
depmap,5,WDR82,0.024612084732975527
depmap,5,SYS1,0.0338881380754104
depmap,5,MED1,0.020336180683976204
depmap,5,GMPS,0.03265664613692141
depmap,5,RPL21,0.06996381732155794
depmap,5,NXT1,0.01729886917468957
depmap,5,HNRNPH1,0.029165234704999207
depmap,5,PPP2R1A,0.021368970135886924
depmap,5,DNM2,0.028013597090106455
depmap,5,RRM1,0.030993838925302247
depmap,5,RPL6,0.08579193636086355
depmap,5,SMG1,0.13701438591245424
depmap,5,RRM2,0.030770845880910284
depmap,5,CDK6,0.025110856340423003
depmap,5,VPS25,0.02638985069619018
depmap,5,SPC24,0.02306548552646892
depmap,5,UMPS,0.03252365099900015
depmap,5,TOP2A,0.02735023467942763
depmap,5,NHLRC2,0.028468311774311215
depmap,5,SOD1,0.03654844730931262
depmap,5,AK6,0.030979889181161693
depmap,5,H2BC15,0.020120907076180885
depmap,5,MARS2,0.019248602015058132
depmap,5,RPL13A,0.09863573413289188
depmap,5,DUT,0.02207816835198151
depmap,5,GPX4,0.01629482025009701
depmap,5,HMGCS1,0.018743517621165523
depmap,5,UBE2M,0.037296695579990054
depmap,5,UROD,0.02760518584878352
depmap,5,RAN,0.01841182968710334
depmap,5,RIC1,0.03631984105708296
depmap,5,ACTR1A,0.018803191668526203
depmap,5,SARS1,0.02188194356588684
depmap,5,MCL1,0.037445605574242646
depmap,5,ELL,0.022132544750337945
depmap,5,PSMG4,0.03506885760666039
depmap,5,YPEL5,0.0341295210107577
depmap,5,EIF4A1,0.044671442317012804
depmap,5,RPL12,0.022811013029112218
depmap,5,PLK1,0.02839697473340541
depmap,5,POLR2L,0.011741332649652068
depmap,5,GSPT1,0.018530729644223518
depmap,5,DONSON,0.03154884272234256
depmap,5,ITGAV,0.025517413402266792
depmap,5,TXNL4A,0.0214844146161596
depmap,5,MSTO1,0.02185433651557979
depmap,5,SNRPB2,0.03320933009698007
depmap,5,PCNA,0.03305049788326303
depmap,5,PELO,0.03767934462179052
depmap,5,ESPL1,0.026384691517253717
depmap,5,ACO2,0.03734961678172417
depmap,5,GUK1,0.02822594119365472
depmap,5,RPL23A,0.08415774162498546
depmap,5,DHFR,0.019865229213501895
depmap,5,EP300,0.029563332510030772
depmap,5,CDK1,0.034999234044763544
depmap,5,SRSF3,0.01565406424981149
depmap,5,TIMM10,0.027348086995394424
depmap,5,PGK1,0.03037579487633748
depmap,5,PKMYT1,0.026087843027839716
depmap,5,UBE2N,0.029075938115566732
depmap,5,TSC2,0.028421129076036677
depmap,5,PPP1R15B,0.02946133199967643
depmap,5,KEAP1,0.03222918726901708
depmap,5,CENPW,0.01925843177619951
depmap,5,NAPG,0.026291129016966324
depmap,5,PSMA3,0.023895455646040103
depmap,5,WDR73,0.019961971670905694
depmap,5,RRN3,0.1035386217502614
depmap,5,MRPL57,0.030113875514370704
depmap,5,MMS22L,0.019526834778162454
depmap,5,DBR1,0.01928358224730968
depmap,5,SNRPF,0.028790790307485138
depmap,5,MAGOH,0.025154955263128047
depmap,5,SEPSECS,0.015661382862271523
depmap,5,ANKLE2,0.02583960155502051
depmap,5,GPN2,0.029998032932275598
depmap,5,WEE1,0.03943810532851113
depmap,5,UBE2D3,0.04029203724765556
depmap,5,CBFB,0.021999980809892183
depmap,5,TINF2,0.030003914976289764
depmap,5,TRPM7,0.020606685277071112
depmap,5,MAT2A,0.048475311641090646
depmap,5,TAMM41,0.025704327056026346
depmap,5,DDX3X,0.017352158870666757
depmap,5,NPM1,0.09275109130424136
depmap,5,WNK1,0.018397321521869316
depmap,5,SCD,0.017733881905265415
depmap,5,CDC45,0.03068956730043459
depmap,5,ACTB,0.020150679088810353
depmap,5,USP7,0.023953357817414766
depmap,5,TXNRD1,0.016395395741785786
depmap,5,ORC6,0.02564359594603642
depmap,5,MRPL33,0.02262966684381402
depmap,5,SDHB,0.04360986090243258
depmap,5,POP5,0.03697681927575388
depmap,5,CDC42,0.024228456981186596
depmap,5,GINS2,0.03251099714233787
depmap,5,CTPS1,0.026690021470012464
depmap,5,ATP6AP1,0.029927872859797942
depmap,5,ALDOA,0.03742793116192475
depmap,5,SNRPD1,0.04746815076074565
depmap,5,STX4,0.0147321540343949
depmap,5,RPS2,0.08965138572601192
depmap,5,EMC3,0.03594873900182818
depmap,5,MAD2L2,0.013255706437838676
depmap,5,NCAPD3,0.015265499952969665
depmap,5,NSF,0.03231388979108263
depmap,5,CFL1,0.025607523257704407
depmap,5,PPWD1,0.017641243639903673
depmap,5,GGPS1,0.035464469775984636
depmap,5,MED12,0.019497073248286992
depmap,5,NMNAT1,0.04402918247994847
depmap,5,HNF1B,0.011186313229071095
depmap,5,ATP6V1F,0.023217558074337383
depmap,5,GTPBP4,0.01609234311968747
depmap,5,NUP43,0.026881821759296997
depmap,5,PSMD7,0.019099143644078168
depmap,5,RPS15A,0.029823484559110196
depmap,5,RPL7A,0.04079649184742209
depmap,5,ATP6V1A,0.026465717488334935
depmap,5,LSM8,0.01864695738885182
depmap,5,TADA1,0.037258210587907556
depmap,5,FARSB,0.02222105648008942
depmap,5,RACK1,0.013428404769578135
depmap,5,PFN1,0.036532996838966915
depmap,5,CHAF1B,0.041106271813264005
depmap,5,RPL9,0.021956005817206244
depmap,5,MYH9,0.028403424795667803
depmap,5,RPL4,0.021504546367810243
depmap,5,UBR4,0.03683861761196209
depmap,5,SKP2,0.02574213641397272
depmap,5,WDR77,0.023666044014668687
depmap,5,PSMD14,0.03966696670612702
depmap,5,UTP4,0.03559735595118574
depmap,5,RPP25L,0.01807534262750729
depmap,5,SNRPA1,0.016649573953090788
depmap,5,KLF5,0.01952404826138668
depmap,5,ALG13,0.03602057658477202
depmap,5,NF2,0.025830897957155593
depmap,5,NELFB,0.02875803387517279
depmap,5,EFR3A,0.02527180106818483
depmap,5,FAU,0.02247694621814491
depmap,6,YRDC,0.02266787661519395
depmap,6,CCND1,0.044284130812168414
depmap,6,EIF1AX,0.04400076773450116
depmap,6,INTS6,0.022493174514028755
depmap,6,DNAJC9,0.03509941913207803
depmap,6,SCAP,0.03323641988067716
depmap,6,KIF18A,0.026778957399341483
depmap,6,MYC,0.03330106087294529
depmap,6,TYMS,0.020852734761684193
depmap,6,TUBB,0.026700321696149474
depmap,6,SNRPD3,0.07204390872393228
depmap,6,PSMB5,0.026181556389578257
depmap,6,EEF1A1,0.10383524982420662
depmap,6,BCL2L1,0.02774582149378151
depmap,6,GRB2,0.02736228805257768
depmap,6,PSMB6,0.014437791180897159
depmap,6,RPL36A,0.0927323256063165
depmap,6,CHMP4B,0.031573077957561736
depmap,6,KRAS,0.02836693256901977
depmap,6,SNAP23,0.03422989588527491
depmap,6,CRKL,0.021743269504211574
depmap,6,THAP1,0.021395929406944316
depmap,6,SOD2,0.027693883963700837
depmap,6,ADSL,0.03891603935709794
depmap,6,ATP6V1B2,0.022075736138421988
depmap,6,CFLAR,0.029680587171469857
depmap,6,COPG1,0.031120248431975438
depmap,6,DTYMK,0.024107815288076245
depmap,6,SEPHS2,0.020472937732039828
depmap,6,ATP1A1,0.028230367420467948
depmap,6,RPS4X,0.027209250051412753
depmap,6,BUB3,0.030837398166202762
depmap,6,CDAN1,0.030323462834147125
depmap,6,SS18L2,0.022229731834562488
depmap,6,YARS2,0.031466379437975305
depmap,6,SBDS,0.013866310399455335
depmap,6,LONP1,0.02564929426578272
depmap,6,RAD9A,0.0206122942690846
depmap,6,FERMT2,0.033441291292338395
depmap,6,KIF11,0.02157339727687638
depmap,6,ATP6V0C,0.020527586441223288
depmap,6,PDCD2,0.022394550457580813
depmap,6,FAM50A,0.02469075865421292
depmap,6,DYNLRB1,0.029807036294284283
depmap,6,PPP2CA,0.01527780044807587
depmap,6,EEF2,0.021471627988738685
depmap,6,TP53,0.026240807455219808
depmap,6,CDK4,0.03870800725237304
depmap,6,PPP1R12A,0.03379192012122132
depmap,6,TFRC,0.02653252999384268
depmap,6,PRKRA,0.02234567073368457
depmap,6,NAA10,0.0228458663909789
depmap,6,MDM2,0.04089284344055432
depmap,6,WDR1,0.021507078860761097
depmap,6,PGD,0.027253651500651677
depmap,6,DPAGT1,0.017169359372341608
depmap,6,RPP21,0.014606428526414795
depmap,6,WDR82,0.03328185705511554
depmap,6,SYS1,0.021792468070831544
depmap,6,MED1,0.025718375020854566
depmap,6,GMPS,0.03457320614929314
depmap,6,RPL21,0.0818550706332213
depmap,6,NXT1,0.025975617337038234
depmap,6,HNRNPH1,0.018840822369046578
depmap,6,PPP2R1A,0.01742102167883686
depmap,6,DNM2,0.025575836674940688
depmap,6,RRM1,0.025448439721433146
depmap,6,RPL6,0.11648758069920961
depmap,6,SMG1,0.0937269389314887
depmap,6,RRM2,0.03055627202453643
depmap,6,CDK6,0.02424323890519931
